05/RFP/CHE0025,SFI Research Frontiers Programme (RFP),Donal O'Shea,University College Dublin (UCD),Supramolecular Photonic Therapeutic Agents; pH Responsive Anti-Cancer Drugs,01/08/2005,16/07/2008,"203,270"
05/RFP/BIM0034,SFI Research Frontiers Programme (RFP),Jane Farrar,Trinity College Dublin (TCD),Exploration of methods to provide sustained expression of TRH peptide in a target tissue and investigation of the neuroprotective properties of TRH,01/08/2005,16/07/2008,"203,516"
05/RFP/MAT0033,SFI Research Frontiers Programme (RFP),Richard Timoney,Trinity College Dublin (TCD),Jordan and complex analytic methods for operator spaces,01/08/2005,16/07/2008,"203,636"
05/RFP/BIM0016,SFI Research Frontiers Programme (RFP),David Cotter,Royal College of Surgeons in Ireland (RCSI),The investigation of the catechol-O-methyltransferase mutant mouse following exposure to cannabis during adolescence; a model for a gene-environment interaction and increased vulnerability to schizophrenia.,01/08/2005,11/07/2009,"203,865"
05/RFP/ENG0089,SFI Research Frontiers Programme (RFP),Tomas Ward,"National University of Ireland, Maynooth (NUIM)",Next Generation Noninvasive Optical Brain Computer Interface (BCI)new paragraph,01/08/2005,15/08/2008,"203,892"
05/RFP/PHY0016,SFI Research Frontiers Programme (RFP),Denis Weaire,Trinity College Dublin (TCD),Surface tension versus inertia in the dynamics of rivulet instability and droplet formation.,01/08/2005,16/07/2008,"206,672"
05/RFP/CMS0063,SFI Research Frontiers Programme (RFP),Siobhan Clarke,Trinity College Dublin (TCD),Domain-Specific Aspect-Oriented Programming for Ubiquitous Computing,01/08/2005,14/09/2008,"206,710"
05/RFP/CHE0075,SFI Research Frontiers Programme (RFP),Patrick Guiry,University College Dublin (UCD),The Preparation of Novel Tri- and Tetradentate Oxazoline-containing Ligands For Asymmetric Catalysis,01/08/2005,31/01/2009,"207,288"
05/RFP/EEB0067,SFI Research Frontiers Programme (RFP),Vincent O'Flaherty,"National University of Ireland, Galway (NUIG)",Distribution dynamics and ecophysiology of Crenarchaeota in anaerobic wastewater treatment biofilms,01/08/2005,16/07/2008,"208,139"
05/RFP/EEB0005,SFI Research Frontiers Programme (RFP),Catherine Nolan,University College Dublin (UCD),Evolution of a complex receptor and of genomic imprinting.,01/08/2005,12/01/2009,"209,495"
05/RFP/BIM0041,SFI Research Frontiers Programme (RFP),Kieran McDermott,University College Cork (UCC),Neural stem cells in growth and repair of the central nervous system,01/08/2005,14/10/2008,"212,168"
05/RFP/EEB0061,SFI Research Frontiers Programme (RFP),Thomas Bolger,University College Dublin (UCD),Does the diversity of primary producers affect the structure and function of animal and microbial decomposer communities - A study using a novel experimental approach.,01/08/2005,12/01/2009,"212,646"
05/RFP/Gen0008,SFI Research Frontiers Programme (RFP),Lucy Byrnes,"National University of Ireland, Galway (NUIG)",The role of IGF signals in the establishment and function of early signalling centres in the vertebrate embryo. new paragraphnew paragraph,01/08/2005,12/01/2009,"213,712"
05/RFP/ENG0097,SFI Research Frontiers Programme (RFP),Patrick Prendergast,Trinity College Dublin (TCD),Automated patient-specific computer simulations of the biomechanical performance of medical implants,01/08/2005,12/01/2009,"214,500"
05/RFP/MAT0044,SFI Research Frontiers Programme (RFP),John Haslett,Trinity College Dublin (TCD),Advanced Statistical Methods for Palaeoclimate Reconstruction,01/08/2005,14/09/2008,"215,308"
05/RFP/BIM0019,SFI Research Frontiers Programme (RFP),Dermot Cox,Royal College of Surgeons in Ireland (RCSI),Identification of markers of plaque rupture,01/08/2005,31/01/2009,"215,866"
05/RFP/CHE0035,SFI Research Frontiers Programme (RFP),Graeme Watson,Trinity College Dublin (TCD),Ab initio modelling of supported CeO2 thin films,01/08/2005,12/01/2009,"215,972"
05/RFP/BIM0056,SFI Research Frontiers Programme (RFP),Markus Rehm,Royal College of Surgeons in Ireland (RCSI),Inhibitor-of-Apoptosis-Proteins in cancer therapy and tumor progression: A molecular analysis,01/08/2005,13/11/2008,"216,275"
05/RFP/CHE0102,SFI Research Frontiers Programme (RFP),Yurii Gun'ko,Trinity College Dublin (TCD),Carbon Nanotube Organometallics,01/08/2005,12/01/2009,"216,500"
05/RFP/CHE0078,SFI Research Frontiers Programme (RFP),Paul Kruger,Trinity College Dublin (TCD),Ligands Engaged in Geometric Organisation (LEGO): The Modular Synthesis of Porous Metal-Organic Frameworks,01/08/2005,16/07/2008,"218,099"
05/RFP/EEB0008,SFI Research Frontiers Programme (RFP),Charles Spillane,University College Cork (UCC),Functional evolutionary genomics of Arabidopsis orphan genes subject to positive or strong purifying selection,01/08/2005,16/07/2008,"218,104"
05/RFP/CMS0048,SFI Research Frontiers Programme (RFP),Martin Hayes,University of Limerick (UL),Robust Power Control with Guaranteed Quality of Service for Wireless Networks: New Tools for Certifiable Worst Case Performance Assessment,01/08/2005,12/01/2009,"218,268"
05/RFP/MAT0003,SFI Research Frontiers Programme (RFP),Anthony O'Farrell,"National University of Ireland, Maynooth (NUIM)",Time-reversal symmetries of dynamical systems a.k.a. compositions of two involutions.,01/08/2005,15/08/2008,"219,952"
05/RFP/ENG0004,SFI Research Frontiers Programme (RFP),Valerie Barron,"National University of Ireland, Galway (NUIG)",Tissue Engineered Cardiac Muscle: A Functional Biomaterials Approach,01/08/2005,16/07/2008,"220,820"
05/RFP/GEO0002,SFI Research Frontiers Programme (RFP),Alan Ryder,"National University of Ireland, Galway (NUIG)",Time-resolved fluorescence spectroscopic analysis of petroleum oils and hydrocarbon bearing fluid inclusions.,01/08/2005,12/01/2009,"225,282"
05/RFP/Gen0042,SFI Research Frontiers Programme (RFP),Paul O'Toole,University College Cork (UCC),Structure-function insights into flagellar protein export from a small-genome bacterium,01/08/2005,13/12/2008,"228,030"
05/RFP/Gen0044,SFI Research Frontiers Programme (RFP),Conor O'Byrne,"National University of Ireland, Galway (NUIG)",An investigation into the activation and composition of the B regulon in the human pathogen Listeria monocytogenes.,01/08/2005,16/07/2008,"228,839"
05/RFP/Gen0034,SFI Research Frontiers Programme (RFP),Ciaran Morrison,"National University of Ireland, Galway (NUIG)",Dynamics of DNA double-strand break repair and the role of the vertebrate cohesin complex at an inducible break,01/08/2005,16/07/2008,"229,184"
05/RFP/PHY0033,SFI Research Frontiers Programme (RFP),Kenneth A. Dawson,University College Dublin (UCD),Dynamic Arrest versus Crystallization,01/08/2005,13/12/2008,"232,271"
05/RFP/Gen0021,SFI Research Frontiers Programme (RFP),Cormac Gahan,University College Cork (UCC),The influence of bile tolerance on the pathogenesis and immunogenicity of Listeria monocytogenes,01/08/2005,12/01/2009,"233,621"
05/RFP/CMS0029,SFI Research Frontiers Programme (RFP),Gianluca Pollastri,University College Dublin (UCD),Learning potential folding pathways in proteins,01/08/2005,13/12/2008,"234,295"
04/W2/B625,SFI ETS Walton Visitor Award,Anthony John Windebank,"National University of Ireland, Galway (NUIG)",Tissue Engineering for Repair of Spinal Cord Injury,01/08/2005,27/07/2006,"235,966"
05/RFP/PHY0045,SFI Research Frontiers Programme (RFP),Michael Redfern,"National University of Ireland, Galway (NUIG)",Development of a photon counting high time resolution Stokes polarimeter for astronomical observation on future large telescopes and for optical science.,01/08/2005,13/11/2008,"237,771"
05/RFP/Gen0025,SFI Research Frontiers Programme (RFP),Tony Kavanagh,Trinity College Dublin (TCD),A matter of size: an investigation of the mechanisms controlling vegetative shoot organ size in the model plant Arabidopsis thaliana,01/08/2005,13/12/2008,"237,900"
05/RFP/BIC0012,SFI Research Frontiers Programme (RFP),Cliona O'Farrelly,Trinity College Dublin (TCD),Role of CD1d isoforms and reactive cells in regulating immune responses to malignancy,01/08/2005,13/03/2009,"242,423"
05/RFP/BIC0043,SFI Research Frontiers Programme (RFP),Rosemary O'Connor,University College Cork (UCC),IGF-I/Insulin-mediated regulation of the mitochondrial carrier protein family in metabolism and disease,01/08/2005,16/07/2008,"257,139"
05/IN3/B700,SFI Principal Investigator Programme (PI),Daniela Zisterer,Trinity College Dublin (TCD),The use of pyrrolo-15-benzoxapines as powerful probes to dissect components of apoptotic cell death signalling and their development as anti-cancer therapeutics,01/08/2005,04/09/2010,"516,710"
04/IN3/B612,SFI Principal Investigator Programme (PI),Vincent O'Flaherty,"National University of Ireland, Galway (NUIG)",Anaerobic granular and synthetic biofilms for new low temperature bioreactor applications: formation growth and eco-engineering.,01/08/2005,07/01/2010,"666,720"
04/RP1/I580,SFI Research Professorship Programme,William Harrison,Trinity College Dublin (TCD),SFI Research Professor of Software Engineering - Supporting Service-Oriented SoftwareDevelopment,01/08/2005,31/05/2011,"1,817,713"
00/PI.1/C043ur05.3,SFI Supplement,Michael Coey,Trinity College Dublin (TCD),Application of Co-doped ZnO films in multilayer devices,25/07/2005,23/10/2005,"5,900"
02/IN1/B78UR05b,SFI Supplement,Alexander Evans,University College Dublin (UCD),Effects of progesterone on early embryo development,04/07/2005,02/10/2005,"5,000"
02/IN.1/I250ur05a,SFI Supplement,Vinny Cahill,Trinity College Dublin (TCD),Evaluation of sentient object middleware for sensor networks,04/07/2005,02/10/2005,"5,600"
02/IN1/B78UR05a,SFI Supplement,Alexander Evans,University College Dublin (UCD),Growth hormone polymorphism and early embryo development,04/07/2005,02/10/2005,"5,600"
02/IN1/B84UR05,SFI Supplement,Damian Arrigan,Tyndall National Institute (TNI),Calis[4]arenes and homooxacalix[3]arenes as receptors for the selective sensing of biologically active ions,04/07/2005,02/10/2005,"5,600"
04/BR/P0225ur05a,SFI Supplement,Paul Callanan,University College Cork (UCC),Archival observations of the black hole binary GRO J0422+32,01/07/2005,29/09/2005,"4,800"
02/IN.1/I025ur05,SFI Supplement,Thomas Brazil,University College Dublin (UCD),New approaches to high frequency non-linear active semiconductor device modelling,01/07/2005,29/09/2005,"5,000"
02/IN1/B238UR05,SFI Supplement,Jane Farrar,Trinity College Dublin (TCD),shRNA-based suppression of photoreceptor genes in retinal explants,01/07/2005,29/09/2005,"5,000"
03/IN.3/I396UR05,SFI Supplement,John Nelson,University of Limerick (UL),MESH networking,01/07/2005,29/09/2005,"5,074"
04/BRG/B0396UR05,SFI Supplement,Veronica Campbell,Trinity College Dublin (TCD),Cannabinoids and p53 signalling in the brain.,01/07/2005,29/09/2005,"5,600"
04/BRG/ES0029UR05,SFI Supplement,Valentin Troll,Trinity College Dublin (TCD),A chemical re-investigation of the Mourne Mountains,01/07/2005,29/09/2005,"5,600"
04/W4/I634,SFI ETS Walton Visitor Award,Jean Pierre Colinge,University College Cork (UCC),Silicon on Insulator Nanostructures,01/07/2005,28/12/2005,"44,730"
05/RFP/ENG0016*,SFI Research Frontiers Programme (RFP),Joseph Connell,Cork Institute of Technology (CIT),An automated drilling process for critical surgical procedures based on advanced digital acoustic analysis and motor control techniques so as to enhance procedure safety and reliability.,01/07/2005,26/06/2006,"49,463"
05/RFP/GEO0011,SFI Research Frontiers Programme (RFP),Geoffrey Clayton,Trinity College Dublin (TCD),Palynological correlation of Mississippian (Carboniferous) stage boundaries in Western Europe and the USA,01/07/2005,12/12/2008,"121,182"
04/RP1/B471s1,SFI Supplement,Mani Ramaswami,Trinity College Dublin (TCD),Equipment Supplement - Genetic analysis of synaptic signalling mechanisms in Drosophila and their roles in function and plasticity of the brain.,01/07/2005,26/06/2006,"532,196"
04/RP1/B587,SFI Research Professorship Programme,Luke P Lee,Dublin City University (DCU),Research Professorship - Programme in BioMEMS (Biomedical Micro-Electro-Mechanical Systems),01/07/2005,10/06/2009,"710,869"
04/BRG/0581UR05b,SFI Supplement,Carl Ng,University College Dublin (UCD),Vector contruction for silencing the sphingosine transfer protein in plants using RNA interference.,27/06/2005,25/09/2005,"4,692"
01/PI.1/C033UR05,SFI Supplement,Suzi Jarvis,Trinity College Dublin (TCD),Improving quantitative atomic force microscope measurements,27/06/2005,25/09/2005,"5,600"
02/IN1/B267UR05a,SFI Supplement,Paula Murphy,Trinity College Dublin (TCD),Establishing in ovo electroporation to introduce DNA into the chick embryo: a model for Wnt signal pathway interference in the developing limb,27/06/2005,25/09/2005,"5,600"
03/IN3/1396ur05,SFI Supplement,Mark Davis,Dublin Institute of Technology (DIT),Experimental validation of a RRM scheme for QoS provisioning in IEEE 802.11e wireless LANs,27/06/2005,25/09/2005,"5,900"
03/IN3/B370UR05,SFI Supplement,Timothy Foster,Trinity College Dublin (TCD),Molecular analysis of complement factor C3 binding by surface protein Sas I of Staphylococcus aureus,27/06/2005,25/09/2005,"5,900"
02/In.1/I229ur05,SFI Supplement,Stephen Fahy,University College Cork (UCC),Electron wave propoagation in semiconductor alloys,20/06/2005,18/09/2005,"5,600"
04/BR/0205UR05.1,SFI Supplement,Peter Rutledge,University College Dublin (UCD),Peptide mimics of nitrile hydratases: crystallographic and mechanistic studies.,20/06/2005,18/09/2005,"5,600"
04/BR/0205UR05.2,SFI Supplement,Peter Rutledge,University College Dublin (UCD),Peptide mimics of nitrile hydratases: crystallographic and mechanistic studies.,20/06/2005,18/09/2005,"5,600"
02/In.1/I91ur05b,SFI Supplement,John Anthony Murphy,"National University of Ireland, Maynooth (NUIM)",Applications of CAD software tools for the terahertz waveband and the development of a dual-modality medical imaging facility.,15/06/2005,13/09/2005,"5,000"
01/F1/B028UR05,SFI Supplement,David MacHugh,University College Dublin (UCD),Microarray and qRT-PCR validation studies of gene expression in trypanotolerant and trypanosusceptible cattle experimentally infected with trypanosomes,15/06/2005,13/09/2005,"5,600"
01/FI/B028UR05,SFI Supplement,David MacHugh,University College Dublin (UCD),Study of gene expression in peripheral blood mononuclear cells from cattle infected with bovine tuberculosis,15/06/2005,13/09/2005,"5,600"
02/IN1/I175ur05.2,SFI Supplement,Stefano Sanvito,Trinity College Dublin (TCD),Quantum genetic algorithm for spin systems,15/06/2005,13/09/2005,"5,600"
04/BR/B0597UR05,SFI Supplement,Fergal O'Gara,University College Cork (UCC),Functional genomic approaches to elucidate novel bacterial genes modulating mircobial-host interactions.,13/06/2005,11/09/2005,"4,916"
04/BR/B0407UR05.2,SFI Supplement,Emer Colleran,"National University of Ireland, Galway (NUIG)",The study of hydrogenophilic acetogens (homoacetogens) in anaerobic sludge: in-reactor studies of the role of homoacetogens.,13/06/2005,11/09/2005,"5,000"
02/IN1/B102UR05,SFI Supplement,Phil Dix,"National University of Ireland, Maynooth (NUIM)",Enhanced leaf methionine production through extension of the plastidial Rubisco large subunit gene,13/06/2005,11/09/2005,"5,349"
04/BR/B0410UR05.2,SFI Supplement,Jakki Cooney,University of Limerick (UL),Characterisation of newly identified bacterial toxin anti-toxin pair.,13/06/2005,11/09/2005,"5,540"
04/BR/B0410UR05.1,SFI Supplement,Jakki Cooney,University of Limerick (UL),Investigation of the effect of environmental stimuli on production of the inhibitor component of a recently described bacterial toxin anti-toxin pair.,13/06/2005,11/09/2005,"5,593"
02/IN1/B032UR05,SFI Supplement,Anne Burnell,"National University of Ireland, Maynooth (NUIM)",Dry life: the characterisation of anhydrobiotic genes in the nematode Panagrolaimus sp.,13/06/2005,11/09/2005,"5,600"
04/BR/C0182ur05,SFI Supplement,John McCaffrey,"National University of Ireland, Maynooth (NUIM)",Time-resolved NIR luminescence spectroscopy of solvated electrons in solid xenon.,13/06/2005,11/09/2005,"5,600"
04/BRG/0581UR05a,SFI Supplement,Carl Ng,University College Dublin (UCD),Investigating sub-cellular localisation of fluorscent protein-tagged ceramidases in arabidopsis protoplasts,13/06/2005,11/09/2005,"5,600"
02/IN1/B049UR05.1,SFI Supplement,Charles Spillane,University College Cork (UCC),Epigenetics of parthenogenetic reproduction using apomitic nematodes,13/06/2005,11/09/2005,"5,900"
04/BR/B0571UR05,SFI Supplement,Cormac Murphy,University College Dublin (UCD),Nutrient effects on antibiotic production by Streptomyces viridogenes,07/06/2005,05/09/2005,"5,600"
03/IN3/B373UR05,SFI Supplement,Max Dow,University College Cork (UCC),Functional genomics of a signalling and regulation network involved in the virulence of a bacterial pathogen,06/06/2005,04/09/2005,"4,915"
02/IN.1/I231ur05.1,SFI Supplement,Alan Ryder,"National University of Ireland, Galway (NUIG)",Development of a nonoparticle based metal enhanced fluorescence platform.,06/06/2005,04/09/2005,"5,300"
02/IN.1/I231ur05.2,SFI Supplement,Alan Ryder,"National University of Ireland, Galway (NUIG)",Quantitative analysis of solid mixtures using Raman spectroscopy and Chemometrics,06/06/2005,04/09/2005,"5,300"
02/IN1/B059UR05,SFI Supplement,Rosemary O'Connor,University College Cork (UCC),Cloning and expression of a novel gene in breast cancer,06/06/2005,04/09/2005,"5,484"
02/IN1/B070UR05,SFI Supplement,Mary McCaffrey,University College Cork (UCC),Analysis of expression levels and localisation patterns of Rab11 and Rab11-FIP protein isoforms in various human cancer cell lines,06/06/2005,04/09/2005,"5,506"
04/BR/B0464UR05,SFI Supplement,Andrew Harkin,University College Cork (UCC),Does fluoxetine potentiate methylenedioxymethamphetamine (MDMA Ecstasy) induced serotonin nerve terminal loss,06/06/2005,04/09/2005,"5,507"
02/IN.1/181ur05.1,SFI Supplement,Michel Schellekens,University College Cork (UCC),Algorithm animation for data-structuring operations in ACETT,06/06/2005,05/09/2005,"5,573"
02/IN.1/181ur05.2,SFI Supplement,Michel Schellekens,University College Cork (UCC),Worst-case time estimates for ACETT programs.,06/06/2005,05/09/2005,"5,586"
02/IN1/B267UR05b,SFI Supplement,Paula Murphy,Trinity College Dublin (TCD),Morphogeneis of the face: 3D modelling of Wnt pathway gene expression patterns during development of the facial region of the mouse embryo,06/06/2005,04/09/2005,"5,600"
03/IN.1/B351UR05,SFI Supplement,Marina Lynch,Trinity College Dublin (TCD),Can age-related upregulation of microglial activation in the cortex of aged rats be modulated by EPA and/or rosiglitazone,06/06/2005,04/09/2005,"5,600"
04/BR/B049UR05a,SFI Supplement,Thomas Connor,Trinity College Dublin (TCD),Regulation of 2-adrenoceptor expression and function on glial cells by inflamatory cytokines: relevance to multiple sclerosis.,06/06/2005,04/09/2005,"5,600"
04/BR/B049UR05b,SFI Supplement,Thomas Connor,Trinity College Dublin (TCD),Regulation of amyloid-induced microglial activation by noradrenaline.,06/06/2005,04/09/2005,"5,600"
05/IPG/778,WISER Institute Planning Grant,Siobhan Moane,Limerick Institute of Technology (LIT),Self-Assessment of Women in Research Activities and Research Management in LIT,01/06/2005,30/08/2005,"1,900"
02/IN1/B218STAR05,SFI Supplement,Justin V McCarthy,University College Cork (UCC),Genetics of Alzheimers disease,01/06/2005,30/08/2005,"3,909"
04/BR/P0225ur05b,SFI Supplement,Paul Callanan,University College Cork (UCC),Observations of the new X-ray transient IGR J00291+5934,01/06/2005,30/08/2005,"4,800"
02/INI/B059STAR05,SFI Supplement,Rosemary O'Connor,University College Cork (UCC),Cell imaging in cancer research,01/06/2005,30/08/2005,"5,284"
02/IN1/B222UR05,SFI Supplement,Thomas Cotter,University College Cork (UCC),Exploring the expression of programmed cell death (apoptosis) regulating proteins in the eye,01/06/2005,30/08/2005,"5,443"
02/IN1/B043UR05a,SFI Supplement,Keith Tipton,Trinity College Dublin (TCD),Computational analysis of synaptic events,01/06/2005,30/08/2005,"5,600"
02/IN1/B043UR05b,SFI Supplement,Keith Tipton,Trinity College Dublin (TCD),Modelling flux control in the nerve terminal,01/06/2005,30/08/2005,"5,600"
02/IN1/B117UR05,SFI Supplement,Gerard Cagney,University College Dublin (UCD),Platelet releasate effects on leukocyte-endothelial cell interactions,01/06/2005,30/08/2005,"5,600"
02/IN1/B198UR05.1,SFI Supplement,Douwe van Sinderen,University College Cork (UCC),Immunological investigation of the tail structure of a lactococcal bacteriophage,01/06/2005,30/08/2005,"5,600"
02/IN1/B198UR05.2,SFI Supplement,Douwe van Sinderen,University College Cork (UCC),A bioinformatics approach to phage genomics and comparative analysis,01/06/2005,30/08/2005,"5,600"
04/BR/B0431UR05,SFI Supplement,David Dowling,"Institute of Technology, Carlow (ITC)",Investigation of substrate specificity of BphK from Burkholderia LB400 using a ferric thiocyanate colorimetric assay to identify a novel substrate with biological significance in PCB degradation.,01/06/2005,30/08/2005,"5,600"
04/BR/B0527UR05,SFI Supplement,James McRedmond,University College Dublin (UCD),Systematic profiling of proteins in platelet compartments: identification of signals and effectors of platelet activation.,01/06/2005,30/08/2005,"5,600"
04/BR/P0245ur05,SFI Supplement,denise gabuzda,University College Cork (UCC),Ultra high resolution imaging of active galactic nuclei,01/06/2005,30/08/2005,"5,600"
04/BR/PO245ur05,SFI Supplement,denise gabuzda,University College Cork (UCC),Investigating compact regions in active galactic nuclei with coordinated optical and radio measurements.,01/06/2005,30/08/2005,"5,600"
04/BRG/B0589UR05a,SFI Supplement,David O'Connell,University College Dublin (UCD),Development of PrPsc specific human antibodies to analyse conformational structures of Scrapie strains in TSE,01/06/2005,30/08/2005,"5,600"
04/BRG/B0589UR05b,SFI Supplement,David O'Connell,University College Dublin (UCD),Development of PrPsc specific human antibodies to analyse conformational structures of Scrapie strains in TSE,01/06/2005,30/08/2005,"5,600"
04/YI1/M518ur05a,SFI Supplement,Mario Fares,"National University of Ireland, Maynooth (NUIM)",A new method to detect functionally and structurally important peptide regions in proteins,01/06/2005,30/08/2005,"5,600"
04/YI1/M518ur05b,SFI Supplement,Mario Fares,"National University of Ireland, Maynooth (NUIM)",Computational analysis of intra and inter-molecular co-variation in key cellular proteins.,01/06/2005,30/08/2005,"5,600"
00/PI.1/C043ur05.2,SFI Supplement,Michael Coey,Trinity College Dublin (TCD),Synthesis and characterisation of Si/CdTe/X (X= Bi and Co) and Si/Au/Bi thin films,01/06/2005,30/08/2005,"5,900"
04/RP1/B482UR05a,SFI Supplement,Mathias Senge,Trinity College Dublin (TCD),Nonplanar tetra-meso-subsituted porphyrins with mixed distortion modes,01/06/2005,30/08/2005,"5,900"
04/RP1/B482UR05b,SFI Supplement,Mathias Senge,Trinity College Dublin (TCD),Synthesis and testing of photosensitisers for photodynamic cancer therapy and indication,01/06/2005,30/08/2005,"5,900"
02/IN.1/I99STAR05,SFI Supplement,Gerard O'Sullivan,University College Dublin (UCD),Extreme ultra-violet light source development,01/06/2005,30/08/2005,"6,342"
05/IPG/776,WISER Institute Planning Grant,Eugene Kennedy,Dublin City University (DCU),Women in Science and Engineering - supporting the next generation in DCU,01/06/2005,30/08/2005,"6,441"
05/IPG/774,WISER Institute Planning Grant,Fiona Lawless,Dundalk Institute of Technology (DkIT),Women in Research at DKIT - A Self Assessment Study of Female Involvement in Science Engineering and Technology Research at Dundalk Institute of Technology,01/06/2005,30/08/2005,"7,000"
05/IPG/783,WISER Institute Planning Grant,Michael Delaney,Cork Institute of Technology (CIT),Quantification and Evaluation of Female Research Activity within Cork Institute of Technology.,01/06/2005,30/08/2005,"7,000"
02/IN1/B266STAR05b,SFI Supplement,Martin Caffrey,University of Limerick (UL),Membrane protein production purification structural and functional analysis,01/06/2005,30/08/2005,"7,402"
05/IPG/781,WISER Institute Planning Grant,Emer Colleran,"National University of Ireland, Galway (NUIG)",Assessment of womens participation in science and engineering research and research management at NUIG,01/06/2005,30/08/2005,"7,510"
05/IPG/777,WISER Institute Planning Grant,Ita Richardson,University of Limerick (UL),Assessment of supports and barriers for female researchers in Science Engineering and Technology within the UL,01/06/2005,30/08/2005,"7,555"
03/RP1/B344STAR05b,SFI Supplement,Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),Modelling programmed cell death,01/06/2005,30/08/2005,"7,709"
02/IN1/I95STAR05,SFI Supplement,Enda McGlynn,Dublin City University (DCU),ZnO nanowire templates for binding chemical agents - towards efficient white light emitters,01/06/2005,30/08/2005,"7,836"
02/IN1/I056STAR05,SFI Supplement,Paul Whelan,Dublin City University (DCU),Development of 3-D medical imaging technologies,01/06/2005,30/08/2005,"7,945"
03/RP1/1382STAR05a,SFI Supplement,Stewart Fotheringham,"National University of Ireland, Maynooth (NUIM)",Analysis and display of geographic spatial data,01/06/2005,30/08/2005,"8,329"
04/BR/B0496STAR05,SFI Supplement,David Lloyd,Trinity College Dublin (TCD),computer modelling for rational drug discovery,01/06/2005,30/08/2005,"8,594"
05/IPG/779,WISER Institute Planning Grant,Pat O'Donnell,"Institute of Technology, Tallaght (ITT)",Self-assessment of Womens Participation in Science and Engineering Research and Research Management in 2005 in the Institute of Technology Tallaght,01/06/2005,30/08/2005,"9,000"
05/IPG/780,WISER Institute Planning Grant,Ruth Davis,University College Cork (UCC),A Self Assessment of the Participation of Women in Science Engineering and Technology Disciplines,01/06/2005,30/08/2005,"9,100"
05/IPG/773,WISER Institute Planning Grant,Catherine Godson,University College Dublin (UCD),UCDs Self-Assessment of Participation of Women in Science Engineering Research and Research Management,01/06/2005,30/08/2005,"9,400"
05/IPG/782,WISER Institute Planning Grant,Brian Foley,Trinity College Dublin (TCD),Promoting Women in Science and Engineering Research in Trinity: WISER-T,01/06/2005,30/08/2005,"9,500"
05/IPG/775,WISER Institute Planning Grant,Steve Jerrams,Dublin Institute of Technology (DIT),Assessment of Female Participation in Research and Research Management in the Faculties of Engineering and Science and related disciplines in the Dublin Institute of Technology,01/06/2005,30/08/2005,"9,900"
01/PI.2/BO24STAR05a,SFI Supplement,Luke O'Neill,Trinity College Dublin (TCD),The immune system and leukaemia,01/06/2005,30/08/2005,"9,927"
03/IN3/I427STAR05,SFI Supplement,Liam Barry,Dublin City University (DCU),Tuneable lasers in communications technology,01/06/2005,30/08/2005,"9,967"
02/IN.1/B192STAR05,SFI Supplement,Andrew Bowie,Trinity College Dublin (TCD),How viruses avoid the immune system,01/06/2005,30/08/2005,"10,020"
03/CE2/B312STAR05a,SFI Supplement,Frank Barry,"National University of Ireland, Galway (NUIG)",Generating various tissues from adult stem cells,01/06/2005,30/08/2005,"10,131"
02/IN.1/BO32STAR05,SFI Supplement,Anne Burnell,"National University of Ireland, Maynooth (NUIM)",Desiccation tolerance genes in nematode worms,01/06/2005,30/08/2005,"10,347"
02/IN.1/I229STAR05,SFI Supplement,Stephen Fahy,University College Cork (UCC),Star Supplement,01/06/2005,30/08/2005,"10,436"
02/IN1/B52RSTAR05,SFI Supplement,Shirley O'Dea,"National University of Ireland, Maynooth (NUIM)",Evaluating a cell line as a lung injury model,01/06/2005,30/08/2005,"10,674"
02/IN.1/M231STAR05,SFI Supplement,Alan Ryder,"National University of Ireland, Galway (NUIG)",Developing a real-time pH sensor for clinical use,01/06/2005,30/08/2005,"10,778"
02/IN/1I92STAR05,SFI Supplement,Jim Greer,University College Cork (UCC),Symmetry in the electronic structure of fullerenes,01/06/2005,30/08/2005,"11,094"
04/RP1/B482STAR05,SFI Supplement,Mathias Senge,Trinity College Dublin (TCD),Synthesising and investigating the properties of porphyrins,01/06/2005,30/08/2005,"11,139"
04/BR/CS0694STAR05b,SFI Supplement,Christopher Bussler,"National University of Ireland, Galway (NUIG)",Using open source software to create a business process friendly language,01/06/2005,30/08/2005,"11,183"
03/RP1/B344STAR05c,SFI Supplement,Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),Modelling programmed cell death,01/06/2005,30/08/2005,"11,274"
03/RP1/1382STAR05b,SFI Supplement,Stewart Fotheringham,"National University of Ireland, Maynooth (NUIM)",Analysis and display of geographic spatial data,01/06/2005,30/08/2005,"11,311"
01/PI.2/BO24STAR05b,SFI Supplement,Luke O'Neill,Trinity College Dublin (TCD),The immune system and leukaemia,01/06/2005,30/08/2005,"11,325"
O3/IN3/B376STAR05,SFI Supplement,Robert O'Neill,University College Dublin (UCD),Developing biosensors for neurochemical analysis,01/06/2005,30/08/2005,"11,389"
02/IN.1/B68 & Baugh SFI/IRCSET BRG04STAR05,SFI Supplement,John Baugh,University College Dublin (UCD),Live cell imaging of lung cell transformation when deprived of oxygen,01/06/2005,30/08/2005,"11,439"
04/BRG/0581STAR05,SFI Supplement,Carl Ng,University College Dublin (UCD),Quantifying specific enzymes in plants,01/06/2005,30/08/2005,"11,443"
02/IN1/B198STAR05,SFI Supplement,Douwe van Sinderen,University College Cork (UCC),Identification of specific genes in bacteria-infecting viruses,01/06/2005,30/08/2005,"11,573"
